chr10	MYO3A	26409604	26409731	+
chr10	MYO3A	26491892	26492036	+
chr10	ZMYND11	267134	267296	+
chr10	ABI1	27044583	27044670	-
chr10	ABI1	27047990	27048164	-
chr10	ABI1	27047990	27048167	-
chr10	ABI1	27052808	27052889	-
chr10	ABI1	27060003	27060018	-
chr10	ABI1	27065993	27066170	-
chr10	ABI1	27128661	27128712	-
chr10	ANKRD26	27350072	27350171	-
chr10	YME1L1	27431315	27431414	-
chr10	YME1L1	27436426	27436597	-
chr10	MASTL	27462046	27462188	+
chr10	MASTL	27462049	27462188	+
chr10	MASTL	27469881	27469995	+
chr10	ACBD5	27506908	27507112	-
chr10	ACBD5	27524020	27524141	-
chr10	RAB18	27815756	27815818	+
chr10	RAB18	27820457	27820544	+
chr10	RAB18	27822856	27822923	+
chr10	ARMC4	28142170	28142292	-
chr10	MPP7	28346574	28346778	-
chr10	ZMYND11	283524	283617	+
chr10	MPP7	28491081	28491200	-
chr10	ZMYND11	286832	286910	+
chr10	WAC	28823162	28823275	+
chr10	WAC	28884661	28884970	+
chr10	LINC00837	29083470	29083572	-
chr10	SVIL	29797270	29797318	-
chr10	SVIL	29815889	29815985	-
chr10	KIAA1462	30315031	30318795	-
chr10	KIAA1462	30333712	30333752	-
chr10	MAP3K8	30726104	30726335	+
chr10	ZNF438	31146608	31146707	-
chr10	ZNF438	31164259	31164438	-
chr10	ZNF438	31199288	31199369	-
chr10	ZNF438	31212215	31212344	-
chr10	ZNF438	31230503	31230580	-
chr10	ZNF438	31273297	31273355	-
chr10	PFKP	3143112	3143192	+
chr10	ZEB1	31644075	31644121	+
chr10	ZEB1	31661946	31662102	+
chr10	ZEB1	31663731	31663893	+
chr10	ZEB1	31676052	31676195	+
chr10	ZEB1	31749965	31750166	+
chr10	ZEB1	31784704	31784767	+
chr10	ZEB1	31784707	31784767	+
chr10	ZEB1	31791275	31791437	+
chr10	PITRM1	3212295	3212398	-
chr10	ARHGAP12	32128232	32128247	-
chr10	ARHGAP12	32128564	32128639	-
chr10	ARHGAP12	32142993	32143134	-
chr10	ARHGAP12	32199452	32199491	-
chr10	EPC1	32561941	32562010	-
chr10	CCDC7	32759991	32760158	+
chr10	CCDC7	32780849	32780925	+
chr10	C10orf68	32964592	32964741	+
chr10	C10orf68	32983806	32983920	+
chr10	C10orf68	33067904	33068012	+
chr10	C10orf68	33134170	33134254	+
chr10	ITGB1	33195990	33196071	-
chr10	NRP1	33471625	33471676	-
chr10	NRP1	33491818	33491923	-
chr10	NRP1	33491839	33491923	-
chr10	NRP1	33559602	33559784	-
chr10	PARD3	34573062	34573173	-
chr10	PARD3	34625126	34625171	-
chr10	PARD3	34661425	34661464	-
chr10	PARD3	34739244	34739376	-
chr10	CUL2	35343651	35343772	-
chr10	CREM	35426709	35426807	+
chr10	CREM	35437295	35437419	+
chr10	CREM	35477127	35477316	+
chr10	CREM	35490378	35490414	+
chr10	CCNY	35683743	35683806	+
chr10	CCNY	35744284	35744391	+
chr10	CCNY	35772331	35772406	+
chr10	ZNF248	38120159	38120240	-
chr10	ZNF248	38145362	38145460	-
chr10	KLF6	3822297	3822421	-
chr10	ZNF25	38256844	38256867	-
chr10	ZNF33A	38301225	38301278	+
chr10	ZNF33A	38304894	38304973	+
chr10	ZNF33A	38314275	38314339	+
chr10	ZNF33A	38323205	38323328	+
chr10	ZNF33A	38323253	38323328	+
chr10	ZNF33A	38328340	38328420	+
chr10	HSD17B7P2	38650207	38650250	+
chr10	LINC00839	42987527	42987790	+
chr10	ZNF37BP	43020987	43021108	-
chr10	ZNF33B	43109729	43109806	-
chr10	ZNF33B	43127742	43127887	-
chr10	ZNF239	44063346	44063469	-
chr10	ZNF239	44069084	44069125	-
chr10	TMEM72	45423368	45423435	+
chr10	RASSF4	45479388	45479561	+
chr10	RASSF4	45479469	45479561	+
chr10	ANKRD30BP3	45664882	45664961	+
chr10	ALOX5	45938485	45938664	+
chr10	ALOX5	45938581	45938664	+
chr10	ALOX5	45939563	45939734	+
chr10	MARCH8	45958598	45959444	-
chr10	MARCH8	46048559	46048652	-
chr10	ZFAND4	46135688	46135869	-
chr10	ZFAND4	46158027	46158129	-
chr10	FAM21C	46224309	46224474	+
chr10	FAM21C	46246929	46247001	+
chr10	FAM21C	46254762	46254849	+
chr10	FAM21C	46272720	46272873	+
chr10	FAM21C	46280956	46281079	+
chr10	FAM21C	46282059	46282122	+
chr10	AGAP4	46337100	46337135	-
chr10	AGAP4	46339773	46339842	-
chr10	AGAP4	46342134	46342203	-
chr10	PTPN20A	46564913	46565129	-
chr10	PTPN20A	46584431	46584522	-
chr10	PTPN20B	46584431	46584522	-
chr10	PTPN20A	46587343	46587495	-
chr10	PTPN20B	46608422	46608520	-
chr10	PTPN20B	46611716	46611811	-
chr10	PTPN20A	46611716	46611852	-
chr10	PTPN20B	46611716	46611852	-
chr10	PTPN20A	46619901	46620058	-
chr10	PTPN20B	46619901	46620058	-
chr10	SYT15	46961604	46962112	-
chr10	SYT15	46969248	46969453	-
chr10	NPY4R	47085533	47085689	+
chr10	ANXA8	47163958	47164054	-
chr10	ANXA8	47165481	47165561	-
chr10	ANXA8	47166220	47166311	-
chr10	ANXA8L2	47756971	47757067	+
chr10	FAM21B	47943064	47943127	+
chr10	ANXA8	48263039	48263130	-
chr10	ANXA8	48263789	48263869	-
chr10	ANXA8	48265296	48265392	-
chr10	PTPN20B	48751806	48752022	-
chr10	PTPN20B	48754797	48755132	-
chr10	AKR1E2	4875541	4875658	+
chr10	PTPN20B	48771314	48771405	-
chr10	PTPN20B	48774224	48774376	-
chr10	PTPN20A	48795346	48795444	-
chr10	AKR1E2	4879650	4879773	+
chr10	PTPN20B	48798644	48798739	-
chr10	PTPN20B	48798644	48798780	-
chr10	PTPN20B	48806828	48806985	-
chr10	FRMPD2	49452826	49452892	-
chr10	ARHGAP22	49687630	49687807	-
chr10	ARHGAP22	49687678	49687807	-
chr10	C10orf128	50373249	50373406	-
chr10	AKR1C2	5041391	5041469	-
chr10	AKR1C2	5049598	5049698	-
chr10	ERCC6	50683372	50683542	-
chr10	ERCC6	50684260	50684356	-
chr10	ERCC6	50696203	50696425	-
chr10	ERCC6	50701162	50701298	-
chr10	CHAT	50822349	50822521	+
chr10	CHAT	50824068	50824138	+
chr10	OGDHL	50964821	50964992	-
chr10	OGDHL	50966434	50966639	-
chr10	AGAP8	51240709	51240744	-
chr10	AGAP8	51243387	51243456	-
chr10	AGAP8	51245748	51245817	-
chr10	PARG	51364704	51364771	-
chr10	TIMM23	51372578	51372702	+
chr10	TIMM23	51374369	51374428	+
chr10	MSMB	51556750	51556856	+
chr10	NCOA4	51568293	51568390	+
chr10	NCOA4	51579127	51579282	+
chr10	NCOA4	51580555	51580696	+
chr10	NCOA4	51580879	51580968	+
chr10	NCOA4	51586609	51586698	+
chr10	TIMM23	51593337	51593461	+
chr10	TIMM23	51620323	51620382	+
chr10	TIMM23	51729801	51730218	+
chr10	FAM21A	51885816	51885939	+
chr10	FAM21A	51886919	51886982	+
chr10	ASAH2	51970789	51970894	-
chr10	SGMS1	52086964	52087082	-
chr10	SGMS1	52103251	52104105	-
chr10	A1CF	52610424	52610567	-
chr10	A1CF	52622648	52622741	-
chr10	A1CF	52623792	52623840	-
chr10	PRKG1	53841356	53841417	+
chr10	PCDH15	55571308	55571379	-
chr10	PCDH15	55583188	55583194	-
chr10	PCDH15	55584895	55584901	-
chr10	PCDH15	55588324	55588333	-
chr10	PCDH15	55949123	55949144	-
chr10	PCDH15	56089355	56089466	-
chr10	PCDH15	56287571	56287637	-
chr10	PCDH15	56288147	56288162	-
chr10	ASB13	5684435	5684516	-
chr10	ASB13	5693175	5693326	-
chr10	GDI2	5836847	5836982	-
chr10	GDI2	5853836	5853919	-
chr10	ANKRD16	5922260	5922339	-
chr10	FBXO18	5932981	5933079	+
chr10	FBXO18	5966713	5966764	+
chr10	IL15RA	6005705	6005804	-
chr10	IL15RA	6008107	6008302	-
chr10	IL15RA	6010738	6010891	-
chr10	UBE2D1	60121254	60121286	+
chr10	TFAM	60146409	60146476	+
chr10	TFAM	60150524	60150620	+
chr10	IL2RA	6061832	6061904	-
chr10	IL2RA	6063440	6063656	-
chr10	PHYHIPL	60966513	60966604	+
chr10	FAM13C	61120785	61120870	-
chr10	LINC00948	61498755	61498877	-
chr10	ANK3	61819455	61819764	-
chr10	ANK3	61828394	61836206	-
chr10	ANK3	61841907	61841934	-
chr10	ANK3	61871491	61871524	-
chr10	ANK3	61905725	61905779	-
chr10	ANK3	61926348	61926411	-
chr10	CDK1	62547817	62547988	+
chr10	RHOBTB1	62631942	62632048	-
chr10	RHOBTB1	62652567	62652753	-
chr10	PFKFB3	6266111	6266176	+
chr10	PFKFB3	6266468	6266586	+
chr10	PFKFB3	6268154	6268328	+
chr10	RHOBTB1	62695970	62696042	-
chr10	PFKFB3	6270158	6270181	+
chr10	PFKFB3	6271071	6271143	+
chr10	PFKFB3	6273225	6273277	+
chr10	RTKN2	63974787	63974850	-
chr10	ZNF365	64135939	64136695	+
chr10	ZNF365	64415126	64415391	+
chr10	ZNF365	64425888	64425962	+
chr10	PRKCQ	6483854	6484043	-
chr10	NRBF2	64905968	64906053	+
chr10	JMJD1C	64958272	64958487	-
chr10	JMJD1C	64960235	64960437	-
chr10	JMJD1C	64979637	64979743	-
chr10	JMJD1C	65024410	65024524	-
chr10	JMJD1C	65061523	65061564	-
chr10	PRKCQ	6549397	6549458	-
chr10	PRKCQ-AS1	6624099	6624163	+
chr10	CTNNA3	69299260	69299427	-
chr10	CTNNA3	69408497	69408574	-
chr10	SIRT1	69648639	69648881	+
chr10	SIRT1	69665919	69666044	+
chr10	HERC4	69718869	69718893	-
chr10	HERC4	69747799	69747901	-
chr10	HERC4	69792534	69792626	-
chr10	HERC4	69804160	69804320	-
chr10	MYPN	69873989	69874053	+
chr10	MYPN	69921485	69921509	+
chr10	MYPN	69935079	69935218	+
chr10	PBLD	70056022	70056121	-
chr10	RUFY2	70156536	70156638	-
chr10	RUFY2	70164427	70164601	-
chr10	SLC25A16	70276840	70276942	-
chr10	SLC25A16	70276840	70277022	-
chr10	CCAR1	70482211	70482334	+
chr10	CCAR1	70497601	70497646	+
chr10	CCAR1	70500385	70500418	+
chr10	CCAR1	70516029	70516240	+
chr10	STOX1	70644015	70644215	+
chr10	STOX1	70644015	70646374	+
chr10	SRGN	70856839	70856987	+
chr10	VPS26A	70893287	70893393	+
chr10	VPS26A	70915567	70915643	+
chr10	VPS26A	70928244	70928387	+
chr10	SUPV3L1	70942275	70942410	+
chr10	HKDC1	71021813	71021944	+
chr10	HK1	71030762	71030852	+
chr10	HK1	71052013	71052106	+
chr10	HK1	71060524	71060617	+
chr10	HK1	71098253	71098432	+
chr10	HK1	71119652	71119801	+
chr10	COL13A1	71631939	71631966	+
chr10	COL13A1	71657230	71657287	+
chr10	COL13A1	71658452	71658518	+
chr10	COL13A1	71692315	71692360	+
chr10	COL13A1	71700743	71700779	+
chr10	COL13A1	71712637	71712724	+
chr10	SAR1A	71922445	71922515	-
chr10	LRRC20	72083618	72083786	-
chr10	LRRC20	72100308	72100458	-
chr10	LRRC20	72136207	72136352	-
chr10	TBATA	72534944	72535026	-
chr10	TBATA	72537517	72537613	-
chr10	UNC5B	73048714	73048747	+
chr10	SLC29A3	73103965	73104048	+
chr10	SLC29A3	73111318	73111545	+
chr10	CDH23	73403617	73403623	+
chr10	CDH23	73485128	73485277	+
chr10	CDH23	73573000	73573105	+
chr10	ASCC1	73862091	73862170	-
chr10	ASCC1	73862607	73862725	-
chr10	ASCC1	73964179	73964263	-
chr10	ANAPC16	73979811	73980137	+
chr10	ANAPC16	73983645	73983814	+
chr10	ANAPC16	73990123	73990198	+
chr10	MICU1	74139221	74139341	-
chr10	MICU1	74237250	74237361	-
chr10	MICU1	74267912	74268027	-
chr10	MCU	74468040	74468114	+
chr10	MCU	74474868	74474984	+
chr10	MCU	74475611	74475660	+
chr10	MCU	74520308	74520430	+
chr10	OIT3	74683986	74684402	+
chr10	PLA2G12B	74702409	74702498	-
chr10	P4HA1	74776603	74776657	-
chr10	P4HA1	74837478	74837571	-
chr10	NUDT13	74879208	74879280	+
chr10	NUDT13	74883971	74884078	+
chr10	NUDT13	74885155	74885267	+
chr10	NUDT13	74886430	74886585	+
chr10	ECD	74901144	74901243	-
chr10	ECD	74912050	74912179	-
chr10	ECD	74914013	74914206	-
chr10	ECD	74923490	74923708	-
chr10	FAM149B1	74994950	74995076	+
chr10	TTC18	75032685	75032775	-
chr10	TTC18	75107913	75107993	-
chr10	ANXA7	75155801	75155867	-
chr10	ANXA7	75160560	75160615	-
chr10	MSS51	75189370	75189446	-
chr10	PPP3CB	75199629	75199659	-
chr10	PPP3CB	75236915	75236969	-
chr10	PPP3CB	75239607	75239726	-
chr10	USP54	75264607	75264748	-
chr10	USP54	75279554	75279750	-
chr10	USP54	75280665	75280785	-
chr10	USP54	75294357	75294528	-
chr10	SEC24C	75506387	75506474	+
chr10	SEC24C	75506562	75506762	+
chr10	SEC24C	75510865	75511001	+
chr10	SEC24C	75521855	75521924	+
chr10	CAMK2G	75577966	75578653	-
chr10	CAMK2G	75579289	75579375	-
chr10	CAMK2G	75579289	75579403	-
chr10	CAMK2G	75585036	75585105	-
chr10	CAMK2G	75585078	75585105	-
chr10	CAMK2G	75587846	75587879	-
chr10	CAMK2G	75599296	75599359	-
chr10	CAMK2G	75633147	75633281	-
chr10	PLAU	75671798	75671826	+
chr10	PLAU	75671972	75672080	+
chr10	VCL	75802840	75802911	+
chr10	VCL	75871666	75871870	+
chr10	AP3M1	75898563	75898689	-
chr10	ADK	75984295	75984349	+
chr10	ADK	76285013	76285184	+
chr10	DUSP13	76861624	76861719	-
chr10	DUSP13	76863651	76863855	-
chr10	DUSP13	76865418	76865626	-
chr10	DUSP13	76867749	76867967	-
chr10	DUSP13	76867749	76868041	-
chr10	VDAC2	76971239	76971417	+
chr10	VDAC2	76977645	76977749	+
chr10	VDAC2	76977703	76977749	+
chr10	ZNF503-AS1	77058709	77058832	+
chr10	ZNF503-AS1	77118696	77118807	+
chr10	KIN	7825043	7825138	-
chr10	ATP5C1	7838083	7838118	+
chr10	ATP5C1	7848936	7848973	+
chr10	KCNMA1	78673814	78673895	-
chr10	KCNMA1	78711794	78711917	-
chr10	KCNMA1	78734244	78734331	-
chr10	KCNMA1	78737300	78737396	-
chr10	KCNMA1	78761164	78761338	-
chr10	KCNMA1	78767942	78767951	-
chr10	KCNMA1	78785203	78785215	-
chr10	KCNMA1	78868238	78868330	-
chr10	KCNMA1	78977240	78977316	-
chr10	KCNMA1	79163619	79163781	-
chr10	DLG5	79580839	79581859	-
chr10	DLG5	79604968	79605195	-
chr10	RPS24	79797722	79797740	+
chr10	RPS24	79799961	79799983	+
chr10	ZMIZ1-AS1	80722580	80722643	-
chr10	ZMIZ1-AS1	80808530	80808689	-
chr10	ZMIZ1-AS1	80814352	80814485	-
chr10	ZMIZ1	81070680	81070941	+
chr10	PPIF	81112072	81112148	+
chr10	ZCCHC24	81163178	81163320	-
chr10	SFTPA2	81319684	81319754	-
chr10	SFTPA2	81319724	81319754	-
chr10	SFTPA1	81371074	81371104	+
chr10	SFTPA1	81371074	81371145	+
chr10	SFTPA1	81371074	81371390	+
chr10	SFTPA1	81371334	81371397	+
chr10	SFTPA1	81371337	81371397	+
chr10	SFTPA1	81371558	81371753	+
chr10	TMEM254-AS1	81815671	81815882	-
chr10	TMEM254-AS1	81816074	81816161	-
chr10	TMEM254	81841395	81841490	+
chr10	TMEM254	81841395	81841497	+
chr10	TMEM254	81845986	81846014	+
chr10	TMEM254	81850135	81850187	+
chr10	ANXA11	81931368	81931637	-
chr10	ANXA11	81935862	81935911	-
chr10	ANXA11	81940696	81940892	-
chr10	DYDC1	82114116	82114239	-
chr10	DYDC2	82116052	82116352	+
chr10	DYDC2	82117648	82117801	+
chr10	TSPAN14	82264483	82264534	+
chr10	SH2D4B	82394040	82394261	+
chr10	NRG3	83926482	83926582	+
chr10	NRG3	83992497	83992575	+
chr10	NRG3	84618889	84618980	+
chr10	NRG3	84714946	84714989	+
