chr11	Strada	106164466	106164473	106164430	106164473	-
chr11	Mif4gd	115609370	115609435	115609279	115609435	-
chr7	Wdr62	30243042	30243141	30243033	30243141	-
chr17	Zfp119a	55868302	55868363	55868243	55868363	-
chr1	Plcd4	74562713	74562814	74562713	74562830	+
chrX	Slc25a14	48623961	48624197	48623961	48624206	+
chrX	Slc25a14	48623961	48624197	48623961	48624206	+
chr10	Dnajc14	128805675	128805714	128805675	128805726	+
chr6	Ezh2	47551731	47551895	47551716	47551895	-
chr6	Ezh2	47576562	47576664	47576535	47576664	-
chr11	Ctc1	69021029	69021115	69021029	69021193	+
chr11	Ankfy1	72739988	72740057	72739988	72740106	+
chr6	Cacna1c	118630398	118630431	118630224	118630431	-
chr6	Cacna1c	118637735	118637813	118637729	118637813	-
chr12	Smek1	101053467	101053584	101053428	101053584	-
chr13	Fam208b	3582081	3582193	3581751	3582193	-
chr2	Sgk2	162987480	162987595	162987480	162988196	+
chr11	Pnpt1	29157024	29157080	29157024	29157090	+
chr3	Slc25a44	88424773	88425141	88424727	88425141	-
chr1	Ipo9	135394135	135394362	135394131	135394362	-
chr6	Gpr19	134897161	134897213	134896857	134897213	-
chr6	Gpr19	134897761	134897825	134897731	134897825	-
chrX	Pet2	89407900	89408048	89407883	89408048	-
chrX	Pet2	89408790	89408940	89408773	89408940	-
chr14	Bmp1	70490019	70490200	70488469	70490200	-
chr9	Nat6	107579099	107579385	107579099	107580935	+
chr5	Nxpe5	138229534	138229942	138229534	138230543	+
chr2	Ccdc173	69787186	69787386	69787159	69787386	-
chr9	1700017B05Rik	57258956	57259140	57256385	57259140	-
chr12	Pcnx	81981891	81982145	81981891	81982150	+
chr10	Hk1	62365022	62365068	62364887	62365068	-
chr5	Ldb2	44479098	44479244	44479092	44479244	-
chr6	C87436	86438645	86438794	86438645	86439258	+
chr1	Taf1a	183408609	183408724	183408609	183408763	+
chr1	Pign	105658915	105659006	105658886	105659006	-
chr11	Canx	50325528	50325673	50325492	50325673	-
chr18	Sncaip	52906417	52907474	52906417	52907477	+
chr10	Rtkn2	67987306	67987503	67987306	67987512	+
chr8	Tnfsf13b	10021372	10021429	10021372	10021487	+
chr9	Atrip	109065212	109065799	109065127	109065799	-
chr3	Mynn	30603503	30603670	30603503	30603800	+
chr15	Drosha	12824814	12824938	12824814	12824942	+
chr11	Milr1	106766952	106767023	106766952	106767047	+
chr4	Sigmar1	41740822	41740976	41740775	41740976	-
chr11	Myo18a	77815855	77815891	77815855	77815999	+
chr10	Tbk1	121576277	121576403	121576273	121576403	-
chr10	Jsrp1	80812066	80812104	80811849	80812104	-
chr11	Mtif2	29526396	29526487	29526396	29526565	+
chr11	Mtif2	29526396	29526487	29526396	29526843	+
chr11	Mtif2	29526396	29526565	29526396	29526843	+
chr11	Mtif2	29530580	29530692	29530580	29530778	+
chr10	Tmem19	115361906	115361959	115361808	115361959	-
chr7	Pcf11	92659797	92659888	92659404	92659888	-
chr7	Atp4a	30720216	30720340	30720216	30720367	+
chr5	Pms2	143925220	143925501	143925220	143926073	+
chr7	Cckbr	105433582	105433834	105433582	105433838	+
chr15	Itga5	103350775	103350856	103350763	103350856	-
chr17	Pi16	29326847	29326946	29326847	29327633	+
chr1	Rd3	191983249	191983491	191983249	191983561	+
chr19	Gbf1	46280537	46280731	46280537	46280743	+
chr13	Eif4e1b	54783997	54784033	54783997	54784101	+
chr13	Eif4e1b	54783997	54784030	54783997	54784033	+
chr13	Eif4e1b	54783997	54784030	54783997	54784101	+
chr13	Eif4e1b	54783997	54784033	54783997	54784101	+
chr13	Eif4e1b	54784190	54784301	54784190	54784562	+
chr13	Eif4e1b	54784808	54784904	54784808	54785005	+
chrX	Pnck	73659726	73659854	73659666	73659854	-
chr10	Ube2n	95541204	95541378	95541204	95541451	+
chr5	Hadhb	30155252	30155339	30155252	30155382	+
chr5	Hadhb	30155252	30155339	30155252	30155386	+
chr5	Hadhb	30155252	30155382	30155252	30155386	+
chr17	Traf7	24512955	24513084	24512949	24513084	-
chr17	Traf7	24519130	24519246	24519113	24519246	-
chr9	Pik3cb	99065563	99065610	99065559	99065610	-
chr9	Pik3cb	99093096	99093222	99093042	99093222	-
chr17	Clip4	71828506	71828650	71828506	71828705	+
chr6	Clec2g	128971159	128971194	128971159	128971306	+
chr6	Clec2g	128971159	128971194	128971159	128971357	+
chr6	Clec2g	128971159	128971306	128971159	128971357	+
chr4	Gm853	130210473	130210582	130210364	130210582	-
chr9	Dag1	108253100	108253157	108253008	108253157	-
chr9	Dag1	108263624	108263815	108263480	108263815	-
chr3	Strip1	107618057	107618155	107617989	107618155	-
chr16	Gm813	58615741	58615856	58615712	58615856	-
chr14	Lgi3	70532774	70532846	70532774	70533102	+
chr8	Mau2	70023610	70023697	70023606	70023697	-
chr8	Mau2	70023613	70023697	70023606	70023697	-
chr8	Mau2	70023613	70023697	70023610	70023697	-
chr10	Cpm	117670166	117670351	117670166	117670355	+
chr11	Unk	116053015	116053119	116053015	116053158	+
chr6	Dennd5b	149019340	149019422	149019324	149019422	-
chr5	Tsc22d4	137762375	137762697	137762375	137762708	+
chr12	Pum2	8744614	8744743	8744614	8744749	+
chr7	Siglech	55768886	55769107	55768886	55769165	+
chr2	Zmynd8	165807674	165807929	165807518	165807929	-
chrX	Xlr4b	73214332	73214457	73214332	73214481	+
chrX	Xlr4b	73214332	73214457	73214332	73214585	+
chrX	Xlr4b	73214332	73214481	73214332	73214585	+
chrX	Xlr4b	73214773	73214820	73214773	73214856	+
chr17	Tcp10b	13061845	13061972	13061845	13062060	+
chr12	Itgb8	119202406	119202581	119202401	119202581	-
chrX	Rhox3c	37470298	37470487	37470298	37470668	+
chr2	Ttc16	32775047	32775095	32774793	32775095	-
chr9	Kirrel3	35028331	35028439	35028331	35028514	+
chr15	Ankrd33b	31367065	31367759	31367038	31367759	-
chr8	Cmc2	116911127	116911234	116911083	116911234	-
chr3	Ccnl1	65955203	65955276	65955129	65955276	-
chr7	Tead2	45215752	45215832	45215752	45215874	+
chr7	Tead2	45217212	45217345	45217212	45217450	+
chr2	Zfp120	150119564	150119628	150119480	150119628	-
chr11	Itgb4	115997949	115998145	115997949	115998154	+
chr11	Bcas3	85354593	85354661	85354593	85354679	+
chr7	Tacc2	130734948	130735150	130734948	130735228	+
chr7	E430018J23Rik	127393289	127393621	127393252	127393621	-
chr3	Ttc14	33800182	33800436	33800182	33800674	+
chr2	Stx16	174077050	174077138	174077050	174077189	+
chr2	Stx16	174077050	174077138	174077050	174077189	+
chr5	Galnt9	110617837	110617933	110617837	110617970	+
chr15	Angpt1	42496229	42496459	42496226	42496459	-
chr6	Tada3	113374835	113374884	113374778	113374884	-
chr14	Asb14	26900422	26900477	26900422	26900478	+
chrX	Gria3	41672218	41672466	41672218	41672477	+
chr12	Tcl1	105218707	105218829	105218658	105218829	-
chr2	Tank	61643714	61643785	61643714	61643818	+
chr1	Cops5	10037669	10038159	10037661	10038159	-
chr1	Cops5	10037918	10038159	10037661	10038159	-
chr1	Cops5	10037918	10038159	10037669	10038159	-
chr10	Rnf41	128435312	128435568	128435312	128435584	+
chr9	Tle3	61394607	61394682	61394607	61394712	+
chr9	Tle3	61409274	61409407	61409274	61409416	+
chr9	Tle3	61409935	61410120	61409935	61410135	+
chr12	5730507C01Rik	18514509	18514863	18514509	18514935	+
chr11	Nprl3	32234731	32234921	32234702	32234921	-
chr11	Nprl3	32267504	32267707	32267422	32267707	-
chr18	Hmgxb3	61157574	61157761	61157342	61157761	-
chr1	Dtl	191540703	191541536	191539971	191541536	-
chr11	Pde6g	120450590	120450688	120450466	120450688	-
chr13	Dapk1	60760634	60761863	60760634	60761884	+
chr4	Acap3	155905607	155905718	155905607	155905722	+
chr2	Strc	121379542	121379782	121378996	121379782	-
chr10	Gprc6a	51626955	51627267	51626430	51627267	-
chr12	Syt16	74222581	74222794	74222581	74222839	+
chr7	Trim3	105633376	105633571	105633191	105633571	-
chr7	Trim3	105633402	105633571	105633191	105633571	-
chr7	Trim3	105633402	105633571	105633376	105633571	-
chr9	Ccdc84	44413470	44413533	44413442	44413533	-
chr7	Josd2	44467979	44468159	44467979	44468190	+
chr7	Josd2	44467979	44468159	44467979	44468190	+
chr14	Arhgef40	51997612	51997847	51997612	51998039	+
chr4	Arid1a	133686418	133686556	133686403	133686556	-
chr12	Tcl1b2	105154062	105154103	105154062	105154164	+
chr10	Oprm1	6985677	6985785	6985677	6986177	+
chr1	Ankrd39	36541858	36542062	36541823	36542062	-
chr1	Ankrd39	36547085	36547252	36546909	36547252	-
chr17	Capn15	25960336	25960563	25960064	25960563	-
chr7	Trim66	109455026	109455245	109455001	109455245	-
chr7	Trim66	109507803	109508134	109507740	109508134	-
chr7	Meis3	16183790	16183856	16183790	16183867	+
chr7	Meis3	16185447	16185517	16185447	16185521	+
chr3	Pear1	87759476	87759581	87759352	87759581	-
chr3	Pear1	87763259	87763358	87763224	87763358	-
chr9	Ttc21a	119941132	119941181	119941132	119941299	+
chr4	Hp1bp3	138216611	138216740	138216611	138216799	+
chr1	Qsox1	155779717	155779938	155779438	155779938	-
chr2	Mbd5	49272040	49272367	49272040	49273057	+
chr5	Atp2a2	122457302	122457426	122455892	122457426	-
chr15	Cpq	33212815	33212999	33212815	33213263	+
chr13	Adarb2	8752572	8752746	8752572	8752751	+
chr9	Ankk1	49418660	49418779	49418642	49418779	-
chr5	Hps4	112343094	112343122	112343094	112343163	+
chr5	Iqcd	120602325	120602460	120602325	120602559	+
chr6	Chd4	125120204	125120385	125120204	125120387	+
chr10	Med23	24903660	24903693	24903660	24903831	+
chr12	Vcpkmt	69582530	69582630	69582519	69582630	-
chr11	Cisd3	97685595	97685864	97685595	97685921	+
chr2	Ccm2l	153070821	153071005	153070821	153071016	+
chr11	Ogdh	6291596	6291693	6291596	6291769	+
chr14	Ktn1	47734154	47734264	47734154	47734270	+
chr8	Zfp821	109717761	109717887	109717761	109717906	+
chr11	Cct6b	82764090	82764321	82764021	82764321	-
chr4	Exosc10	148572918	148572969	148572918	148573029	+
chr13	Cenpk	104234146	104234219	104234146	104234232	+
chr2	Cass4	172424599	172424674	172424599	172424680	+
chr5	Ubb	62552877	62553206	62552649	62553206	-
chr6	Ghrhr	55384731	55384823	55384731	55384834	+
chr8	Eps15l1	72379083	72379155	72378990	72379155	-
chrX	Slc25a53	137038223	137038302	137038165	137038302	-
chr4	Prdm13	21683417	21683538	21683346	21683538	-
chr10	Stx11	12964114	12964259	12963999	12964259	-
chr17	Prss41	23842244	23842525	23842225	23842525	-
chr8	Zfp827	79186175	79186353	79186175	79186358	+
chr8	Zfp827	79186175	79186353	79186175	79186358	+
chr3	Sema6c	95160419	95160698	95160419	95160712	+
chr3	Sema6c	95167623	95167680	95167623	95167726	+
chr17	Srsf7	80204130	80204232	80204121	80204232	-
chr17	Srsf7	80204154	80204232	80204121	80204232	-
chr17	Srsf7	80204154	80204232	80204130	80204232	-
chr19	Ehbp1l1	5719947	5720407	5717661	5720407	-
chr19	Ehbp1l1	5720184	5720407	5717661	5720407	-
chr19	Ehbp1l1	5720184	5720407	5719947	5720407	-
chr19	A430093F15Rik	10781761	10781964	10781761	10783081	+
chr9	Dixdc1	50710842	50710972	50710764	50710972	-
chr13	Btn2a2	23488694	23488857	23488635	23488857	-
chr7	Ccdc61	18893778	18893849	18893766	18893849	-
chr14	Mycbp2	103138728	103138818	103138719	103138818	-
chr18	2700062C07Rik	24472949	24473149	24472949	24473801	+
chr8	Myo9b	71350134	71350189	71350134	71350195	+
chr1	Fer1l5	36420772	36420933	36420772	36420963	+
chr7	Zfp446	12977847	12978112	12977847	12978218	+
chr7	Zfp446	12979884	12979979	12979884	12980993	+
chr16	Setd4	93590873	93591303	93590255	93591303	-
chr17	Mtcl1	66368293	66368460	66368229	66368460	-
chr8	Unc5d	28683162	28683252	28683102	28683252	-
chr8	Unc5d	28724259	28724406	28724220	28724406	-
chr19	Cbwd1	24961383	24961616	24961316	24961616	-
chr8	Adam32	24852239	24852278	24852176	24852278	-
chr8	Taf1c	119602830	119602904	119602757	119602904	-
chr19	Ms4a2	11622162	11622177	11622042	11622177	-
chr9	Piwil4	14703592	14703718	14703589	14703718	-
chr14	Mcpt8	56083802	56083950	56083716	56083950	-
chr11	Derl2	71019143	71019303	71019108	71019303	-
chr8	Setd6	95716920	95716978	95716920	95717041	+
chr9	Casp12	5346481	5346523	5346481	5346733	+
chr2	Sall4	168755765	168756800	168754433	168756800	-
chr12	Trim9	70251010	70251260	70250956	70251260	-
chr16	Nudt16l1	4939377	4939638	4939377	4939713	+
chr14	Slc4a7	14739724	14739874	14739724	14739913	+
chr14	Slc4a7	14739724	14739874	14739724	14739913	+
chr6	2210408F21Rik	31328288	31328360	31328288	31328389	+
chr7	Tpcn2	145186657	145186859	145186523	145186859	-
chr7	Tpcn2	145255450	145255533	145255311	145255533	-
chr9	Ecsit	22085356	22085427	22085348	22085427	-
chr7	Lair1	4055917	4055953	4055796	4055953	-
chr7	Lair1	4055917	4055953	4055796	4055953	-
chr9	Zfp202	40207198	40207690	40207198	40207694	+
chr11	Nf2	4782186	4782352	4782170	4782352	-
chr11	Nf2	4782186	4782352	4782170	4782352	-
chr12	Nrxn3	90283571	90283650	90283571	90283659	+
chr8	Fgfr1	25557730	25557814	25557730	25557820	+
chr9	Adamts7	90191364	90191494	90191364	90191500	+
chr7	A230057D06Rik	61914100	61914371	61914089	61914371	-
chr15	Adcy6	98596551	98596675	98596516	98596675	-
chr15	Adcy6	98600177	98600289	98600171	98600289	-
chr12	Tcl1b4	105205851	105205892	105205851	105205921	+
chr7	Fxyd7	31044716	31044750	31044707	31044750	-
chr16	B4galt4	38742258	38742368	38742258	38742435	+
chr16	B4galt4	38763068	38763129	38763068	38763191	+
chr13	Ndufs6	73328338	73328482	73328277	73328482	-
chr11	Sec61g	16508099	16508484	16508078	16508484	-
chr11	Sec61g	16508103	16508484	16508078	16508484	-
chr11	Sec61g	16508103	16508484	16508099	16508484	-
chr17	1700008K24Rik	49113316	49113533	49113172	49113533	-
chr17	1700008K24Rik	49113433	49113533	49113172	49113533	-
chr17	1700008K24Rik	49113433	49113533	49113316	49113533	-
chr10	Aire	78039942	78040079	78039930	78040079	-
chr7	Abhd2	79297007	79297207	79297007	79297303	+
chr5	Slc4a4	89046212	89046365	89046212	89046392	+
chr7	1700029B22Rik	131146438	131146528	131146438	131146541	+
chr6	Abtb1	88840872	88840900	88840837	88840900	-
chr2	Cerkl	79354921	79355064	79354774	79355064	-
chr2	Cerkl	79368725	79368811	79368679	79368811	-
chr9	Sltm	70579951	70580055	70579951	70580079	+
chr4	Esrp1	11357471	11357658	11357459	11357658	-
chr5	Enoph1	100039993	100040273	100039993	100040302	+
chr3	Col24a1	145361988	145362025	145361988	145362033	+
chr3	Cd1d2	86986987	86987146	86986987	86987260	+
chr4	Zfp691	119173662	119173856	119173045	119173856	-
chr2	Mtch2	90847154	90847363	90847154	90847385	+
chr13	Tbce	14003542	14003696	14003532	14003696	-
chr10	Tdg	82629837	82629939	82629837	82630038	+
chr1	Tex35	157108530	157108650	157108441	157108650	-
chr17	Kank3	33816185	33816245	33816185	33816263	+
chr1	Nav1	135458655	135458777	135458646	135458777	-
chr17	Ccdc167	29704369	29704469	29704254	29704469	-
chr5	Csn2	87699378	87699425	87699363	87699425	-
chr4	9430015G10Rik	156109997	156110023	156109997	156110173	+
chr19	Vti1a	55499242	55499304	55499242	55499315	+
chr13	Cep72	74050299	74050364	74050059	74050364	-
chr11	Hdac5	102195951	102196117	102195947	102196117	-
chr9	Tmem205	21927291	21927535	21927286	21927535	-
chr9	Tmem205	21927359	21927535	21927286	21927535	-
chr9	Tmem205	21927359	21927535	21927291	21927535	-
chr12	Mirg	109731241	109731350	109731241	109731355	+
chr6	Gng12	66896396	66896515	66896396	66896527	+
chr6	Gng12	66943824	66943877	66943824	66943882	+
chr19	Fam178a	44941458	44942426	44941458	44942939	+
chr3	Pygo2	89430213	89430453	89430213	89430729	+
chr10	4930444F02Rik	18803167	18803337	18803149	18803337	-
chr1	Dnajb2	75236422	75236537	75236422	75236589	+
chr8	Neto2	85663407	85663431	85663386	85663431	-
chr17	Kcng3	83630995	83631895	83630962	83631895	-
chr13	Naip1	100427960	100428014	100427956	100428014	-
chr17	Ddah2	35061475	35061599	35061475	35061625	+
chr8	Unc13a	71662854	71662928	71662839	71662928	-
chr1	Cep170	176742500	176742648	176742470	176742648	-
chr1	Mr1	155137593	155137774	155137513	155137774	-
chr1	Mr1	155137698	155137774	155137513	155137774	-
chr1	Mr1	155137698	155137774	155137593	155137774	-
chr4	St3gal3	118134403	118134946	118134389	118134946	-
chr4	St3gal3	118134733	118134946	118134389	118134946	-
chr4	St3gal3	118134733	118134946	118134403	118134946	-
chr16	Senp2	22011493	22011552	22011493	22011619	+
chr16	D16Ertd472e	78576390	78576688	78576190	78576688	-
chr16	D16Ertd472e	78576423	78576688	78576190	78576688	-
chr16	D16Ertd472e	78576458	78576688	78576190	78576688	-
chr16	D16Ertd472e	78576423	78576688	78576390	78576688	-
chr16	D16Ertd472e	78576458	78576688	78576390	78576688	-
chr16	D16Ertd472e	78576458	78576688	78576423	78576688	-
chr19	As3mt	46709546	46709661	46709546	46709683	+
chr4	Ermap	119183309	119183338	119183305	119183338	-
chr17	Lmf1	25588675	25588686	25588675	25588742	+
chrX	Apool	112311351	112311419	112311351	112311436	+
chr19	Cnih2	5094731	5094800	5094705	5094800	-
chr12	Lrrn3	41485575	41486057	41485570	41486057	-
chr1	Ndufs1	63176585	63176822	63176427	63176822	-
chr1	Ndufs1	63176585	63176822	63176427	63176822	-
chr11	Slc16a11	70214501	70214675	70214501	70214712	+
chr11	Cuedc1	88188782	88188841	88188782	88188850	+
chr2	Fbxo3	104054835	104054859	104054835	104055026	+
chrX	Cypt1	16522868	16523168	16522868	16523183	+
chr18	Rab27b	69994514	69994562	69994476	69994562	-
chr3	Spry1	37639946	37640064	37639946	37640105	+
chr3	Spry1	37639946	37640064	37639946	37640105	+
chr4	Pigo	43025779	43025814	43025769	43025814	-
chr11	Zfp2	50906089	50906157	50906085	50906157	-
chr11	Zfp2	50910749	50910876	50910705	50910876	-
chr1	D2hgdh	93825239	93825319	93825239	93825580	+
chr9	Cspg5	110256144	110256220	110256144	110256301	+
chr19	Chuk	44077262	44077379	44077245	44077379	-
chr2	Il15ra	11718263	11718342	11718263	11718458	+
chr8	Pgls	71592183	71592504	71592183	71592788	+
chr11	Mink1	70603767	70603934	70603767	70603943	+
chrX	Ftx	103613043	103613195	103613022	103613195	-
chr5	Adgrl3	81792360	81792378	81792360	81792412	+
chr13	Nol8	49653077	49653682	49653077	49653863	+
chr15	Sh3bp1	78910007	78910093	78910007	78910099	+
chr12	Srsf5	80945503	80945668	80945503	80945672	+
chr12	Srsf5	80945503	80945668	80945503	80945798	+
chr12	Srsf5	80945503	80945672	80945503	80945798	+
chr4	Unc13b	43255474	43255601	43255474	43255605	+
chr4	1700042G15Rik	57362121	57362219	57362074	57362219	-
chr2	Ganc	120419357	120419440	120419357	120419485	+
chr2	Ganc	120422024	120422204	120422024	120422749	+
chr1	Uggt1	36211396	36211486	36211389	36211486	-
chrX	C430049B03Rik	53056141	53056164	53055855	53056164	-
chr7	Klhl25	75848337	75848473	75848337	75848484	+
chr6	Ubn2	38463553	38464043	38463553	38464049	+
chr11	Morc2a	3684613	3684745	3684613	3684748	+
chr11	Stat3	100893076	100893286	100893073	100893286	-
chr11	Adprm	67041480	67042107	67041392	67042107	-
chr17	Spaca6	17837664	17837769	17837664	17837771	+
chr5	Pigg	108331974	108332168	108331974	108332192	+
chr8	Casp3	46617290	46617496	46617290	46617501	+
chr6	Clec4d	123270280	123270394	123270280	123270396	+
chr2	Ankrd16	11781476	11781519	11781476	11781533	+
chr11	Kif1c	70725103	70725176	70725103	70725212	+
chr1	Lman2l	36443519	36443609	36443490	36443609	-
chr1	Actr3	125435652	125435727	125435649	125435727	-
chr5	Ncf1	134222029	134222175	134221987	134222175	-
chr2	Ndor1	25255216	25255414	25255149	25255414	-
chr17	Fer	63981479	63981621	63981479	63981686	+
chr12	Cbll1	31494590	31494749	31494581	31494749	-
chr1	Edem3	151805849	151805946	151805849	151806003	+
chr7	Bcl2l12	44994179	44994271	44993810	44994271	-
chr11	Mapk7	61490706	61491686	61490607	61491686	-
chr11	Mapk7	61493646	61494266	61493505	61494266	-
chr11	Mapk7	61493646	61493954	61493596	61493954	-
chr2	Zdhhc12	30093488	30093635	30093446	30093635	-
chr19	Tcf7l2	55910578	55910669	55910578	55910681	+
chr2	Mga	119931710	119931931	119931710	119931934	+
chr2	Mga	119961793	119961837	119961793	119961970	+
chr16	Ttc3	94439187	94439283	94439187	94439349	+
chr15	Galnt6	100729306	100729376	100729302	100729376	-
chr6	Zfp638	83914352	83914479	83914352	83914489	+
chr19	Wbp1l	46644352	46644455	46644352	46644567	+
chr1	Cnih3	181409628	181409676	181409628	181409733	+
chr1	Cr2	195141178	195141283	195141174	195141283	-
chr1	Cr2	195151571	195151757	195151565	195151757	-
chr8	Snai3	122456262	122456728	122456122	122456728	-
chr12	Cipc	86952743	86952931	86952743	86953004	+
chr11	Cep95	106813760	106813862	106813760	106813866	+
chr2	Madd	91158085	91158143	91157984	91158143	-
chr2	Madd	91158407	91158488	91158404	91158488	-
chr2	Madd	91158416	91158488	91158404	91158488	-
chr2	Madd	91158461	91158488	91158404	91158488	-
chr2	Madd	91158416	91158488	91158407	91158488	-
chr2	Madd	91158461	91158488	91158407	91158488	-
chr2	Madd	91158461	91158488	91158416	91158488	-
chrX	Huwe1	151923478	151923561	151923478	151923606	+
chr2	Dab2ip	35643887	35643991	35643887	35644124	+
chr2	Dab2ip	35691993	35692374	35691993	35692410	+
chr7	Nr1h2	44553808	44553965	44553804	44553965	-
chr6	Phc1	122334972	122335083	122334965	122335083	-
chr10	Pcmt1	7638055	7638225	7638008	7638225	-
chr10	Sppl2b	80866499	80866660	80866499	80866715	+
chr18	Celf4	25491140	25491224	25491080	25491224	-
chr18	Celf4	25537706	25537755	25537676	25537755	-
chr2	Baz2b	59907543	59907749	59907438	59907749	-
chr2	Baz2b	60076869	60076911	60076860	60076911	-
chr15	Grap2	80623722	80623814	80623722	80624048	+
chr4	Ube2j2	155943812	155944013	155943812	155944150	+
chr4	Ube2j2	155943812	155944013	155943812	155944150	+
chr8	Nanos3	84176074	84176552	84176062	84176552	-
chr14	Lgals3	47373859	47373952	47373859	47373979	+
chr8	Gmip	69809773	69809856	69809773	69809858	+
chr6	Pon3	5246277	5246333	5246047	5246333	-
chr4	Rnf220	117285928	117285972	117285850	117285972	-
chr4	Rnf220	117289202	117289455	117289198	117289455	-
chr3	Syt6	103575281	103575540	103575281	103575606	+
chr11	BC006965	112711281	112711341	112711278	112711341	-
chr4	1110017D15Rik	41507098	41507269	41507093	41507269	-
chr1	Ptpn7	135137767	135137857	135137767	135137878	+
chr4	Cyp4a10	115520251	115520266	115520251	115520296	+
chr4	Anks6	47017522	47017619	47017492	47017619	-
chr15	Kansl2	98524560	98524712	98524458	98524712	-
chr15	Kansl2	98534240	98534269	98533901	98534269	-
chr16	Liph	21983900	21984268	21983841	21984268	-
chr3	Cyb561d1	108200759	108200834	108200626	108200834	-
chr11	Wnt9a	59328501	59328752	59328501	59328764	+
chr18	4930503L19Rik	70463972	70464064	70463961	70464064	-
chr18	4930503L19Rik	70467334	70467485	70467330	70467485	-
chr18	4930503L19Rik	70467334	70467485	70467330	70467485	-
chr18	4930503L19Rik	70468053	70468517	70467758	70468517	-
chr18	4930503L19Rik	70468220	70468517	70467758	70468517	-
chr18	4930503L19Rik	70468220	70468517	70468053	70468517	-
chr18	4930503L19Rik	70469502	70469777	70469448	70469777	-
chr18	4930503L19Rik	70469502	70469777	70469448	70469777	-
chr1	Inpp4a	37379921	37380060	37379921	37380177	+
chr2	Flrt3	140663260	140663459	140662707	140663459	-
chr2	Tsc1	28641232	28641290	28641232	28641319	+
chr8	Pard3	127398599	127398750	127398599	127398759	+
chr8	Pard3	127409555	127409617	127409555	127409704	+
chr8	Pard3	127409555	127409617	127409555	127409707	+
chr8	Pard3	127409555	127409704	127409555	127409707	+
chr6	Itfg2	128410496	128410666	128410492	128410666	-
chrX	Apoo	94367153	94367326	94367153	94367485	+
chrX	Apoo	94367153	94367326	94367153	94367501	+
chrX	Apoo	94367153	94367485	94367153	94367501	+
chr7	Ern2	122170504	122170624	122170500	122170624	-
chr8	Ido2	24553720	24553840	24553606	24553840	-
chr4	Fbxo6	148151613	148151925	148151087	148151925	-
chr4	Fbxo6	148151829	148151925	148151087	148151925	-
chr4	Fbxo6	148151829	148151925	148151613	148151925	-
chr14	Nid2	19802337	19802559	19802337	19802563	+
chr14	Nupl1	60223367	60223415	60223316	60223415	-
chr12	Nin	70025406	70025481	70025379	70025481	-
chr14	Flnb	7922674	7922713	7922674	7922746	+
chr17	Gtpbp2	46161031	46161291	46161031	46161326	+
chr17	D330041H03Rik	24413700	24413928	24413504	24413928	-
chr7	Zscan22	12897808	12897877	12897808	12897943	+
chr7	Zscan22	12897808	12897877	12897808	12897980	+
chr7	Zscan22	12897808	12897943	12897808	12897980	+
